Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,290.239990,290.350006,289.079987,289.970001,269.491913,49596700
2019-04-16,290.950012,291.010010,289.500000,290.160004,269.668457,52153200
2019-04-17,291.399994,291.429993,288.989990,289.450012,269.008575,58268300
2019-04-18,290.100006,290.320007,288.660004,290.019989,269.538361,68708500
2019-04-22,289.170013,290.440002,289.070007,290.269989,269.770630,40160100
2019-04-23,290.679993,293.140015,290.420013,292.880005,272.196350,52246600
2019-04-24,292.790009,293.160004,292.070007,292.230011,271.592255,50392900
2019-04-25,292.119995,292.779999,290.730011,292.049988,271.424896,57770900
2019-04-26,292.100006,293.489990,291.239990,293.410004,272.688934,50916400
2019-04-29,293.510010,294.450012,293.410004,293.869995,273.116364,57197700
2019-04-30,293.489990,294.339996,291.920013,294.019989,273.255859,81111700
2019-05-01,294.720001,294.950012,291.799988,291.809998,271.201965,71671900
2019-05-02,291.679993,292.700012,289.519989,291.179993,270.616425,65030200
2019-05-03,292.820007,294.339996,291.299988,294.029999,273.265137,56543700
2019-05-06,289.250000,293.309998,288.899994,292.820007,272.140625,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,267.595856,144729900
2019-05-08,287.529999,289.429993,286.869995,287.529999,267.224182,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,266.415649,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,267.753967,112429300
2019-05-13,282.420013,283.489990,279.929993,280.859985,261.025208,127290500
2019-05-14,281.989990,285.100006,281.850006,283.399994,263.385834,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,264.928619,73956400
2019-05-16,285.839996,289.209991,285.760010,287.700012,267.382172,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,265.653503,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,263.896973,62877600
2019-05-21,285.829987,286.929993,285.549988,286.510010,266.276184,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,265.458344,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,262.214844,98733800
2019-05-24,283.739990,284.200012,282.089996,282.779999,262.809662,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,260.365356,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,258.618134,104972900
2019-05-30,279.109985,280.040009,277.809998,279.029999,259.324524,62523800
2019-05-31,276.200012,277.119995,275.239990,275.269989,255.829926,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,255.179443,96428000
2019-06-04,277.119995,280.679993,276.619995,280.529999,260.718506,77231900
2019-06-05,282.329987,282.989990,280.320007,282.959991,262.976868,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,264.686981,69430400
2019-06-07,285.929993,288.850006,285.739990,287.649994,267.335724,74272200
2019-06-10,289.369995,290.820007,288.869995,288.970001,268.562439,60799100
2019-06-11,290.989990,291.399994,288.179993,288.899994,268.497467,58641300
2019-06-12,288.640015,289.260010,287.820007,288.390015,268.023438,47096300
2019-06-13,289.399994,289.980011,288.619995,289.579987,269.129364,48945200
2019-06-14,289.260010,289.929993,288.410004,289.260010,268.831970,52324700
2019-06-17,289.519989,290.220001,289.179993,289.369995,268.934204,39205700
2019-06-18,291.390015,293.570007,290.989990,292.399994,271.750244,85434800
2019-06-19,292.549988,293.649994,291.470001,293.059998,272.363647,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,274.965912,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,274.566254,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,274.230011,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,271.540283,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,271.269531,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,272.231415,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,273.632324,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,276.116455,78705600
2019-07-02,295.609985,296.489990,294.679993,296.429993,276.835541,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,279.048889,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,278.731323,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,277.199768,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,277.545349,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,278.871429,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,279.525177,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,280.776611,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,280.870026,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,279.964081,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,278.058960,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,279.076965,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,277.526703,58678600
2019-07-22,297.609985,298.500000,297.040009,297.899994,278.208405,43638100
2019-07-23,299.140015,300.029999,298.220001,300.029999,280.197601,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,281.514435,47213200
2019-07-25,300.940002,301.000000,299.109985,300.000000,280.169556,55394100
2019-07-26,300.760010,302.230011,300.619995,302.010010,282.046692,45084100
2019-07-29,301.880005,302.010010,300.850006,301.459991,281.533081,38126500
2019-07-30,299.910004,301.170013,299.489990,300.720001,280.842041,45849000
2019-07-31,300.989990,301.200012,295.200012,297.429993,277.769409,104245200
2019-08-01,297.600006,300.869995,293.959991,294.839996,275.350677,142646600
2019-08-02,293.850006,294.119995,290.899994,292.619995,273.277374,116749700
2019-08-05,288.089996,288.209991,281.720001,283.820007,265.059143,178745400
2019-08-06,285.910004,288.040009,284.279999,287.799988,268.776001,120711700
2019-08-07,284.399994,288.820007,282.040009,287.970001,268.934753,140572300
2019-08-08,289.619995,293.619995,289.010010,293.619995,274.211304,87713900
2019-08-09,292.579987,293.239990,289.649994,291.619995,272.343506,93730000
2019-08-12,289.959991,291.609985,287.019989,288.070007,269.028168,65527600
2019-08-13,287.739990,294.149994,287.359985,292.549988,273.212006,94299800
2019-08-14,288.070007,288.739990,283.760010,283.899994,265.133820,135622100
2019-08-15,284.880005,285.640015,282.390015,284.649994,265.834259,99556600
2019-08-16,286.480011,289.329987,284.709991,288.850006,269.756622,83018300
2019-08-19,292.190002,293.079987,291.440002,292.329987,273.006561,53571800
2019-08-20,291.769989,292.359985,289.950012,290.089996,270.914673,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,273.118622,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,273.034576,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,266.021027,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,268.962799,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,267.907440,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,269.793976,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,273.240021,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,273.118622,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,271.521698,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,274.603607,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,278.133636,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,278.348450,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,278.488556,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,278.423187,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,280.403015,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,281.374298,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,281.187561,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,280.319031,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,281.028778,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,281.196869,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,281.178192,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,279.849670,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,279.783997,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,277.588562,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,279.230469,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,278.648804,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,277.147614,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,278.432953,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,275.121094,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,270.261169,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,272.475372,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,276.162537,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,274.970947,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,270.702118,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,273.272858,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,275.121094,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,277.973267,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,277.663605,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,280.412628,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,279.962280,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,280.787903,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,279.558838,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,281.453979,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,280.534576,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,281.350861,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,281.810516,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,282.964508,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,284.559509,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,284.475037,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,285.347626,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,284.587616,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,287.224060,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,288.378021,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,288.059052,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,288.124756,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,289.137909,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,289.851013,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,289.297394,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,289.907318,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,290.001190,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,290.423370,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,292.524963,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,292.740723,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,292.656281,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,291.567932,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,291.098785,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,291.746246,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,294.007355,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,294.673370,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,295.986877,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,294.889221,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,292.384216,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,290.423370,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,292.215302,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,292.740723,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,295.414612,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,294.485809,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,294.157379,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,294.992432,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,297.534973,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,297.713226,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,299.758575,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,299.824219,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,299.842987,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,301.071991,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,302.392059,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,302.853912,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,302.863373,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,304.475616,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,304.400085,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,302.721924,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,303.457367,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,306.295227,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,303.975983,77709700
2020-01-06,320.489990,323.730011,320.359985,323.640015,305.135651,55653900
2020-01-07,323.019989,323.540009,322.239990,322.730011,304.277588,40496400
2020-01-08,322.940002,325.779999,322.670013,324.450012,305.899292,68296000
2020-01-09,326.160004,326.730011,325.519989,326.649994,307.973480,48473300
2020-01-10,327.290009,327.459991,325.200012,325.709991,307.087219,53029300
2020-01-13,326.390015,327.959991,325.920013,327.950012,309.199158,47086800
2020-01-14,327.470001,328.619995,326.839996,327.450012,308.727722,62832800
2020-01-15,327.350006,329.019989,327.260010,328.190002,309.425385,72056600
2020-01-16,329.700012,330.920013,329.450012,330.920013,311.999298,54050300
2020-01-17,331.700012,332.179993,330.850006,331.950012,312.970490,95846000
2020-01-21,330.899994,332.179993,330.820007,331.299988,312.357635,77742400
2020-01-22,332.239990,332.950012,331.170013,331.339996,312.395325,48914900
2020-01-23,330.630005,332.170013,329.410004,331.720001,312.753601,51963000
2020-01-24,332.440002,332.529999,327.359985,328.769989,309.972229,87578400
2020-01-27,323.029999,325.119995,322.660004,323.500000,305.003571,84062500
2020-01-28,325.059998,327.850006,323.600006,326.890015,308.199799,63834000
2020-01-29,328.380005,328.630005,326.399994,326.619995,307.945190,53888900
2020-01-30,324.359985,327.910004,323.540009,327.679993,308.944550,75491800
2020-01-31,327.000000,327.170013,320.730011,321.730011,303.334839,113845600
2020-02-03,323.350006,326.160004,323.220001,324.119995,305.588165,69083000
2020-02-04,328.070007,330.010010,327.720001,329.059998,310.245697,62573200
2020-02-05,332.269989,333.089996,330.670013,332.859985,313.828430,65951100
2020-02-06,333.910004,334.190002,332.799988,333.980011,314.884399,50359700
2020-02-07,332.820007,333.989990,331.600006,332.200012,313.206146,64139400
2020-02-10,331.230011,334.750000,331.190002,334.679993,315.544342,42070000
2020-02-11,336.160004,337.019989,334.679993,335.260010,316.091187,54864500
2020-02-12,336.829987,337.649994,336.429993,337.420013,318.127686,43992700
2020-02-13,335.859985,338.119995,335.559998,337.059998,317.788269,54501900
2020-02-14,337.510010,337.730011,336.200012,337.600006,318.297424,64582200
2020-02-18,336.510010,337.670013,335.209991,336.730011,317.477203,57226200
2020-02-19,337.790009,339.079987,337.480011,338.339996,318.995087,48814700
2020-02-20,337.739990,338.640015,333.679993,336.950012,317.684601,74163400
2020-02-21,335.470001,335.809998,332.579987,333.480011,314.413055,113788200
2020-02-24,323.140015,333.559998,321.239990,322.420013,303.985321,161088400
2020-02-25,323.940002,324.609985,311.690002,312.649994,294.773926,218913200
2020-02-26,314.179993,318.109985,310.700012,311.500000,293.689728,194773800
2020-02-27,305.459991,311.559998,297.510010,297.510010,280.499573,284353500
2020-02-28,288.700012,297.890015,285.540009,296.260010,279.321106,384975800
2020-03-02,298.209991,309.160004,294.459991,309.089996,291.417480,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,283.073517,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,294.971924,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,285.166565,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,280.452423,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,258.550659,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,271.929321,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,258.673187,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,233.924072,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,253.921356,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,226.136368,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,238.345947,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,226.277786,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,226.758636,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,216.986633,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,211.438690,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,230.595718,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,234.047775,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,247.713776,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,240.335464,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,248.140518,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,244.441895,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,233.440826,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,238.827576,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,235.375519,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,251.184814,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,251.440887,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,259.881348,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,263.836060,189999200
2020-04-13,277.140015,277.510010,271.410004,275.660004,261.427124,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,269.137421,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,263.418793,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,264.689514,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,271.840240,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,267.050964,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,258.942505,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,264.689514,92951600
2020-04-23,280.489990,283.940002,278.750000,279.079987,264.670563,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,268.359680,85063200
2020-04-27,285.119995,288.269989,284.619995,287.049988,272.229034,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,270.977234,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,278.070953,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,275.481934,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,268.189026,125180000
2020-05-04,280.739990,283.899994,279.130005,283.570007,268.928741,80873200
2020-05-05,286.640015,289.250000,283.709991,286.190002,271.413544,79569900
2020-05-06,288.040009,288.459991,283.779999,284.250000,269.573669,73632600
2020-05-07,287.750000,289.779999,287.130005,287.679993,272.826569,75250400
2020-05-08,291.089996,292.950012,289.859985,292.440002,277.340759,76452400
2020-05-11,290.339996,294.000000,289.880005,292.500000,277.397644,79514200
2020-05-12,293.790009,294.239990,286.519989,286.670013,271.868713,95870800
2020-05-13,286.059998,287.190002,278.959991,281.600006,267.060455,144721100
2020-05-14,278.950012,285.109985,272.989990,284.970001,270.256470,121977900
2020-05-15,282.369995,286.329987,281.339996,286.279999,271.498840,111146300
2020-05-18,293.049988,296.750000,292.700012,295.000000,279.768646,119703800
2020-05-19,294.350006,296.209991,291.950012,291.970001,276.895050,95189300
2020-05-20,295.820007,297.869995,295.570007,296.929993,281.598969,85861700
2020-05-21,296.790009,297.670013,293.690002,294.880005,279.654785,78293900
2020-05-22,294.570007,295.630005,293.220001,295.440002,280.185883,63958200
2020-05-26,301.929993,302.190002,295.459991,299.079987,283.637909,88951400
2020-05-27,302.119995,303.570007,296.869995,303.529999,287.858154,104817400
2020-05-28,304.649994,306.839996,302.239990,302.970001,287.327087,90405200
2020-05-29,302.459991,304.959991,299.470001,304.320007,288.607422,119090800
2020-06-01,303.619995,306.209991,303.059998,305.549988,289.773895,55758300
2020-06-02,306.549988,308.130005,305.100006,308.079987,292.173248,74267200
2020-06-03,310.239990,313.220001,309.940002,312.179993,296.061554,92567600
2020-06-04,311.109985,313.000000,309.079987,311.359985,295.283905,75794400
2020-06-05,317.230011,321.269989,317.160004,319.339996,302.851868,150524700
2020-06-08,320.220001,323.410004,319.630005,323.200012,306.512604,73641200
2020-06-09,320.299988,323.279999,319.359985,320.790009,304.227020,77479200
2020-06-10,321.420013,322.390015,318.220001,319.000000,302.529419,95000800
2020-06-11,311.459991,312.149994,300.010010,300.609985,285.088928,209243600
2020-06-12,308.239990,309.079987,298.600006,304.209991,288.503143,194678900
2020-06-15,298.019989,308.279999,296.739990,307.049988,291.196472,135782700
2020-06-16,315.480011,315.640015,307.670013,312.959991,296.801331,137627500
2020-06-17,314.070007,314.390015,310.859985,311.660004,295.568420,83398900
2020-06-18,310.010010,312.299988,309.510010,311.779999,295.682281,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,293.992432,135549600
